product_index,user_index,predicted_rating,product_name,img_link,product_link,discounted_price,rating,rating_count,review_title,review_content,dl_prediction,final_score
303,138,3.8484256,Pigeon by Stovekraft 2 Slice Auto Pop up Toaster. A Smart Bread Toaster for Your Home (750 Watt) (black),https://m.media-amazon.com/images/W/WEBP_402378-T1/images/I/31Sgt4ZRNXL._SX300_SY300_QL70_FMwebp_.jpg,https://www.amazon.in/Pigeon-2-Slice-Pop-up-Toaster-Black/dp/B06XPYRWV5/ref=sr_1_124?qid=1672923597&s=kitchen&sr=1-124,1099.0,4.2,"4,244","Good one,Nice,Wrong information provided by pigeon,Good product.,Best in class for this price,Best in this budget,Good product,Nice product","The main concern is power cord length. It is too small. Overall finish is good. Functionally it is ok. Thick piece of bread can be toasted.,Good,The only reason I bought this product is it's country of origin is India as compared to its competitors. But they have mentioned it wrong in the description. I'm not complaining the product but they should have mentioned correct information,Book,Browning settings are done very well. Rating has been given for this price point. Well worth the price,Nice product easy n safe,Nice performance. Have used 2 of them. Cleaning up is difficult though.,Toasting up to mark",0.042782515,2.3261683657424306
345,942,3.834184,Havells Instanio 3-Litre Instant Geyser (White/Blue),https://m.media-amazon.com/images/W/WEBP_402378-T1/images/I/31991seDfcL._SY300_SX300_QL70_FMwebp_.jpg,https://www.amazon.in/Havells-Instanio-3-Litre-Instant-Geyser/dp/B078JDNZJ8/ref=sr_1_28?qid=1672923591&s=kitchen&sr=1-28,3600.0,4.3,"11,924","Worthy, best for bucket bathing:,Water heater that does the job right,Works as promised and the installation was quick..,All good,Good product.,Worthy product to buy.,Easy to install.,Nice product and good service","Worth the penny:Used for 2 days, on time delivery, next day installation by havells and every good installation support from havells.Water gets heating within 5 mins and you have to open half tap for continuous flow of hot water. Sufficient for bucket bathing and the good part is heating indication. One thing is missing in the geyser is Temp control, but overall Best in this price range (3 ltrs).,The product was delivered on time and as promised by Amazon.Upon receiving the water heater, I received a text from Havells for the installation of the product. The installation process was smooth apart from the fact that one needs to purchase a 16A three-pin socket (wall plug not included with the water heater). There are no installation charges and my only gripe with the water heater is no plug!!The water heats up very quickly (5 mins approx.) and retains temperature for good 4 hours. Light indicators show heat stages (Heating or Heated) Even though one will find many alternatives at better prices additional costs for installation and accessories should be taken into account.Bonus marks for getting the design correct.,It's compact yet efficient. Does its job well. I expected a bit quicker heating though. Installation guy came the very next day. All the accessories required was provided in the package.,But light is not working not within 2 weeks,Easy to install. Value for money.,Its a good product in terms of usability, easy to useAll in all its a great Instant geyser product with this price range. Installation was easy and it’s meets our expectations I would recommend this product to purchase.,Easy installation. Purchased for kitchen. Working well.,Nice product and good service",0.06391714,2.326077255445504
1272,910,3.8382392,Acer 80 cm (32 inches) N Series HD Ready TV AR32NSV53HD (Black),https://m.media-amazon.com/images/I/51FicDnawaL._SY300_SX300_QL70_FMwebp_.jpg,https://www.amazon.in/Acer-inches-Ready-AR32NSV53HD-Black/dp/B0B9XN9S3W/ref=sr_1_75?qid=1672909128&s=electronics&sr=1-75,7999.0,4.3,457,"Value for Money,Good product,Great excellent picture quality,value for money,Worth for the money,Good,100% Value for money,Value for money","Regarding rate I liked very much and reasonable.  Regarding the product Acer Company is manufacturing Computer Monitor and are best in quality.  So that, I prefer this company in buying TV,Its been 1 and half month using this product and have no complaint regarding the product some of its plus points are.1. Picture quality is good with clear sound quality2. We can easily connect any pan drive or otg to this Tv and access your content in tv.And Points in which it need improvement:1. Its does not support some audio format that.2. If we connect smartphone through OTG to TV it doesn't support the same3. Also we always have to use TV remote to start the TV. It doesn't start automatically when we on the swith, we have to press power button on remote each time to start this TV.Overall a very good product.,Picture quality is very good 😊,Bought this TV on amazon sale, value for money at this price, the picture and sound quality was okay, not that bad. If you want to buy a 32'' TV at an affordable price then go for this one.,Nice,Good,I purchased this tv two days before and now it's running. I observed the followings towards my experience.1. 100% value for money2.  Good design and finish3.  Great picture clarity.  I am using  Jio Fiber + Netflix4. Sound Also clear and smooth but little  Bit improvement needed.5. Package packed well as advertised.  Remote + Batteries + AV wire + warranty  Card + Manual.6. Promptly Delivered. 0 damage.7. Refresh Rate is 60hzOverall Recommended.,Picture quality is good.sound also good.value for money. One can purchase at low price.",0.057723664,2.3260329866165113
686,488,3.8519351,"SanDisk 1TB Extreme Portable SSD 1050MB/s R, 1000MB/s W,Upto 2 Meter Drop Protection with IP55 Water/dust Resistance, HW Encryption, PC,MAC & TypeC Smartphone Compatible, 5Y Warranty, External SSD",https://m.media-amazon.com/images/I/41Iln5A+8HL._SY300_SX300_.jpg,https://www.amazon.in/SanDisk-Portable-Smartphone-Compatible-Warranty/dp/B08GTYFC37/ref=sr_1_392?qid=1672903014&s=computers&sr=1-392,10389.0,4.4,"41,398","Awesome speed,Speed in range 7** MBps to 9** MBps on MBP,Handy and fast,Great !,Simply wow,Overprice,very costaly,Speed is fast but....files get corrupt,Does what ot says!","SanDisk 1TB Extreme Pro Portable SSD 2000MB/s R/WInitially set up the disk with inbuilt san disk software. The speed was pathetic and after some debugging found culprit in exFat default format. Reformatted to APFS (Encrypted) for similar secure features without comprising features. Surprised to see drastic jump in performance .ExFAT - 48gb write failed after 30 mins.APFS Encrypted - 48gb - less than 4 mins.Pros -PortableSecureSturdySpeedLarge volumeCons-Default software and filesystem.,Will deliver speed in range 7** to 9** MBps on MBP as thunderbolt 4 will only function as 10GBps (USB 3.1) mode instead of 20GBps (usb 3.2),Good,Sandisk is always Excellent! Though this review is about Sandisk Extreme which functions excellently, it is painful to note that this cannot be used in my IPad Pro ( costing more than a Lac rupees), whereas this responsed to my Samsung Tab of Rs.25000 (without any aid of Computer or PC)  flawlessly. Shame on Apple!,I am using this device for the past 1month and the read and write speed is mind-blowing. I especially liked it's portability as well as it is easy to carry and you can use this device on the even on your mobile or laptop. It's waterproof as well rugged . I use this device for my daily use.  Thank you SanDisk for making this device,Had it been up to rs 5000, the middle family would have been able to buy it easily.,Speed is very fast. but it corrupts video file. when i download video files direct into this drive (from internet) files get corrupt.,Perfect travel partner with taking no space at all in my bag.",0.036884308,2.32591478351706
766,631,3.8422298,7SEVEN® Compatible for Sony Bravia LCD LED UHD OLED QLED 4K Ultra HD TV remote control with YouTube and NETFLIX Hotkeys. Universal Replacement for Original Sony Smart Android tv Remote Control,https://m.media-amazon.com/images/I/31yHKPd+rsL._SY300_SX300_.jpg,https://www.amazon.in/7SEVEN-Control-YouTube-Netflix-Compatible/dp/B08RWCZ6SY/ref=sr_1_178?qid=1672909133&s=electronics&sr=1-178,399.0,3.9,254,"Working good.,All functions are working,Few buttons were not properly functional,Its better then original even its light weight with softr buttons.,In this price range it's oky product,Good for the price. The buttons look good not hard like other remotes. It's a good to go product,Not user friendly remote no voice recognition option but it value for money,Good","Remote control is functional well.,All functions are working. Remote is not making any qwerking plastic sounds. Not so solid as original remote. Overall satisfied,There is no mic option and few buttons were messed up,Its better then original even its light weight with softr buttons.,It's oky product, in this price range, it don't have voice serch option,Good,Not bad,Good",0.051039137,2.3257535344059517
382,419,3.8421059,"Singer Aroma 1.8 Liter Electric Kettle High Grade Stainless Steel with Cool and Touch Body and Cordless Base, 1500 watts, Auto Shut Off with Dry Boiling (Silver/Black)",https://m.media-amazon.com/images/W/WEBP_402378-T2/images/I/41RI-hzCnvL._SY300_SX300_QL70_FMwebp_.jpg,https://www.amazon.in/Singer-Aroma-1-8-Litre-Electric-Kettle/dp/B07F366Z51/ref=sr_1_373?qid=1672923611&s=kitchen&sr=1-373,949.0,4.1,"2,311","Useful item,OVERALL NOT VERY BAD,Good quality,For the price ok.,GOOD PRODUCT,Review,Good quality,Short cord and narrow mouth.","My only concern is longevity, so let's see how long this one lasts. Otherwise, it's quite quite useful, especially during winters.,Good looking but light weight. Not easy to clean.,Nice product,I bought this as it is made in india. It is light weight which is good and does its job well. The lid must be manually opened and must be pushed all the way up to hold. Initially it fell back but it needs to be push back to hold upright position.Am happy with itafter using it for two days.,Except for the cord length of the kettle which should be a bit more.Otherwise, THANK YOU FOR A GOOD PRODUCT.,Very nice,Good working,Heats well, less noisy and looks elegant. Cord is short and partially opening lid makes it difficult to clean. Has worked well so far.",0.050973505,2.325652942285218
804,998,3.8653975,"ZEBRONICS Aluminium Alloy Laptop Stand, Compatible with 9-15.6 inch Laptops, 7 Angles Adjustable, Anti Slip Silicon Rubber Pads, Foldable, Velvet Pouch Inside, Zeb-NS2000 (Dark Grey)",https://m.media-amazon.com/images/I/41n3-joTUHL._SX300_SY300_QL70_FMwebp_.jpg,https://www.amazon.in/ZEBRONICS-Zeb-NS2000-Supports-Aluminium-Adjustable/dp/B08WKCTFF3/ref=sr_1_458?qid=1672903018&s=computers&sr=1-458,899.0,4.4,"1,667","Overall good product,Perfect,Amazing product for Laptop,Good product,Very good, can be better,Good product,Good product,Not worth the money!","Its really good,Best stand from others in price,in stability and in branding & look,I work with both a big screen and laptop side by side. By using this, i can bring up the laptop screen to the same level as the Big screen which actually reduced my neck pain.It's really sturdy & light weight as well.,A very good product, using it since a while now maybe close to a year.very portable this is practically something in my laptop bag.The slotted angles are very good and pretty convenient and comfortable to use the laptop in.I also use it for my ipad, and this works like a charm.,I like the build quality. It is good, it is sturdy, it is light weight, and came with a good pouch to carry.One area of improvement - you always need both the hands to adjust the height with laptop off. And if you are moving it, the level of height / adjustment will collapse. I would have liked if the height was lockable so that if you are moving the stand will not collapse.,The produt is good,value for money,Its better you get a wooden one.Its hard to adjust, feels cheap quality.If you have requirement to move it around, don't buy this. If you get some offer and would not be moving this around much. Good thing to be placed in the corner.",0.015932543,2.3256115175606906
623,293,3.8473215,"ESR USB C to Lightning Cable, 10 ft (3 m), MFi-Certified, Braided Nylon Power Delivery Fast Charging for iPhone 14/14 Plus/14 Pro/14 Pro Max, iPhone 13/12/11/X/8 Series, Use with Type-C Chargers, Black",https://m.media-amazon.com/images/I/41I2mS67DyL._SY300_SX300_QL70_FMwebp_.jpg,https://www.amazon.in/ESR-Lightning-MFi-Certified-Delivery-Charging/dp/B086JTMRYL/ref=sr_1_498?qid=1672909149&s=electronics&sr=1-498,1519.0,4.4,"19,763","Go for it,Fast charging,Good product,Good,So Far So Good,Quality is good 👍 you can go for it ♥️,Excellent Product,Yup good in all over","Everything is great go for it after all it’s esr common,Length is good and charge fast. Need to maintain well cause of it’s length.,Fast charging.,Value for money,Its been more than a month since I am using it and it is working as expected.,Nice product go for it,Excellent product with a good sturdiness. The product quality is worth the money spent.,",0.042827126,2.32552374988296
858,1100,3.8571656,Spigen EZ Fit Tempered Glass Screen Protector Guard for iPhone 14/13/13 Pro - 2 Pack,https://m.media-amazon.com/images/I/41Usew0lrWL._SX300_SY300_QL70_ML2_.jpg,https://www.amazon.in/Spigen-Tempered-Screen-Protector-iPhone/dp/B095RTJH1M/ref=sr_1_123?qid=1672895777&s=electronics&sr=1-123,999.0,4.6,"26,603","Easy to install but a bit slippery,Very good product, value for money,Expensive but for a reason,Best Screen Protector!,Best tempered glass to buy for your mobile,Clarity and adhesion is good,Perfect product,Great product and genuinely easy to install","I used my 13 pro without a screen guard for a year now this screen guard was easy to apply but is a bit slippery and when you do the long press (ex. when you long press on WhatsApp for reaction or other options it automatically takes random press) also a bit shiny when you use it near lights.,Very good product, value for money,I have tried many screen guards and many types for my iphone 13This one takes the cake- The application was a smooth process- The screen guard is so smooth for some reason compared to ones i have used before- I have use many screen guards that say they don’t dont catch fingerprint but always end up. But this is does not catch fingerprint at allIf u pay 500 INr higher u will get the spigen ones which protects the front sensors tooHappy with my purchase and moving forward will be applying spigen screen guards for all my products,This is hands down THE BEST screen protector for iPhones. I got the iPhone 13 one and it’s excellent. So easy to install, anybody can do it! It’s so smooth and soft to touch and fits perfectly on my iPhone. Highly recommended. Maybe bit pricey but you get 2 in the box. Fingerprint free and smudge free.,Very nice product to buy.This tempered glass is easy to install no need to worry about airbubbles while installing tempered glass.it is very easy to install on any mobiles as it designed for.worth for your money.,The quality and adhesion is good. Instalation was pretty easy.What i would have liked1. Had it had a black bezel so it blends well with the phone so that no one could make out that a protective tempered glass is stuck.2. Had it also covered the front camera like the ESR protective glass does, it would have been better.3. Would have appreciated a price around 500, definitely overpriced.,Super easy to install. The screen guard got attached without any hassles and was perfect fit. The EZ fit tray works like magic.,I used this product for my iPhone 13 Pro with a peak design phone case. The quality of the screen protector is excellent and the engineering concept used for the installation is the best I’ve ever seen. They even include useful tools and guidelines to minimise the possibility of error.",0.027879225,2.3254510500360586
635,986,3.8466313,"EGate i9 Pro-Max 1080p Native Full HD Projector 4k Support | 3600 L (330 ANSI ) | 150"" (381 cm) Large Screen | VGA, AV, HDMI, SD Card, USB, Audio Out | (E03i31 / E04i32) Black",https://m.media-amazon.com/images/W/WEBP_402378-T1/images/I/51DhRNtyo0L._SX300_SY300_QL70_FMwebp_.jpg,https://www.amazon.in/Support-Display-Projector-Connectivity-E03i31/dp/B088Z1YWBC/ref=sr_1_176?qid=1672909133&s=electronics&sr=1-176,9490.0,3.9,"10,480","VFM and kudos to egate to launch a fhd projector at the lowest price and it is not bad at all,Good Bluetooth Projector,What more can you ask for at this price!!?,Good for winter nights.,Nice purchase,Value for money,WORTH EVERY PENNY SPENT...,Value for money","This review is for the native FHD projector.Yes, it is a native 1080p led projector. connected this to my desktop computer and tested also. Dont bother trying to play videos from USB. Quality is bad.But when connected to right streaming or display source thru hdmi, it is actually quite good. I mean picture quality, colours, brightness etc for a sub 10k projector. In this department this projector can easily compete with many projectors in sub 15k ranges.Sound is also pretty much okay, loud enough more like boat 5w speakers, may be a bit more louder not good quality wise. Quitr workable as portable solution, but not for a permanent setup.Audio output to my studio headphones are pretty decent quality wise and loud also. Meaning 2.1 speakers can be connected to it, for a higher setup, person has to figure out to seperate the audio at the source itself.From 9ft and 3-4 inches distance of lens to wall, we can get exactly 100 inch(87 inch x 49 inch) projection. So, it can be called as short throw projector, albiet may be border level. There is an option to reduce the screen size upto 75% of original size electronically once connected to HDMI.Keystone correction is not usuable at all. That wheel has to be exatly in middle position to get a good focus on whole screen.That means one has to setup the projector or screen at a fixed location. Can not lilt the projector to move screen up or down and then adjust with keystone correction. I. e if you want to keep the projector screen at lower levels, projector also has to fixed at lower levels only. Best focus can be get, when projecting exactly oppsite to the projector probably 5 to 6 inch above, so if we flip the projector upside down, we get best focus opposite to center a few inches down.For mysetup, where projecting only 1.5 feet above from the floor, going to use a wall mount to setup the projector upside down, this way i can fix the projector a bit more above/behind the sofa. I will post the pics later, once it is setup properly.Now the verdict - this projector with a combination of reflective projector screen( look it up on amazon xelectron or minago brand) is one of most vfm combo for approx 11k for experiencing a very bright 100 inch screen experience of good quality for 1 or 2 person.  But now that im considering buying one of those expensive fixed frame alr projector screens costing upward of 15k to 30k, im thinikg it would have been better if i could have invested a bit more on a brighter projector(look only ANSI value). This buy was more of an impulse purchase, but it is more then good enough for me now to make me consider much costlier projector screens and then later upgrade to a high end projector.Edit: the biggest drawback of this projector is that dust gets inside on lcd panel, which impacts the clarity also after a few days. I had to clean the panel myselg just after 1.5 month.  New lesson learnt, apart from high ansi lumen projector, this is also an important factor for future purchase. Planning to get a custom cloth cover made, so that i dont have to clean it often. Though, Lcd cleaning can be done pretty easily without much opening and its easier compared to youtube videos i have seen for previous model. Somehow lens did not get any dust inside yet. Only the lcd has very very fine dust particles inside.,Quality is good, value for Money. Bluetooth Connectivity is smooth and fast. The sound quality of the Projector is not so great but that we had already considered before. Hotstar App really works nicely with great quality, and so does Youtube. Netflix & Prime video doesn't give the same quality initially, but that must be wifi connection. Some apps however don't get installed, or just close on their own.The good point is the Bluetooth connection, and even we have added a Bluetooth soundbar, so moving it and putting it in any room has become a really good option.,This is indeed a fantastic product in this price range.it is non android so you need to add an amazon fire stick or some other source device through HDMIneedless to say the brightness is pretty good for dark environments and is also watchable during day i.e. if you can cover up your windows and other light sources.Screen spread is Almost up to 120 inch at a throw distance of 13 to 1 feet with the sharpness more or less intact.converts 4K to 1080PWill recommend a tripod mount or a custom made mount like mine.ensure that the walls are white for best image / video reproduction.Definitely recommended at this price point.ConsOnly vertical Keystone correction available,Projector is good so far as it used for last 3 days. May revisit the feedback after a couple of months.,I bought this projector for my classroom and it’s very helpful for their studies. Now students connect themselves more to the world.😊,I feel It's a value for money product as I have already used it for last two months.,If u r looking for a home entertainer projector look no further..... THIS IS IT...!!! BEST IN PRICE, GOOD PICTURE QUALITY, BRIGHTNESS AND A DECENT REMOTE WITH GOOD FUNCTIONALITY... As always premium buyers avoid as these r for normal home with normal needs... Very good for family get together, movie nights and kids will be awe struck at its enormity... I've canceled my dth connection Coz AMAZON PRIME TV STICK WITH THIS PROJECTOR IS ALL I NEED... THAT'S ALL THE TIME I HAVE FOR WATCHING TV AMIDST MY WORK AND THEY DO THE JOB WELL... An entertaining night after a busy day n you will be done satisfied... Any queries ping me I'll help u as much as i can... Don't worry abt specs and other details takeit from a family man,it will satisfy all ur needs,be it surfing, movies or gaming and with fire tv stick mirroring is possible too... Hope it helps...UPDATE AFTER 4 MONTHS - 4HRS/DAY USAGE :The pic uploaded was by noon 1pm with dark screens...HI, THIS WAS A REPLY TO A CUSTOMER TO HELP CHOOSE BETWEEN EGATE I9 N UC 68 & 46,  BUT I THOUGHT IF THIS WAS PUT UP IN UPDATE SECTION A LOT WOULD BENEFIT SO HERE IT GOES...First u need to be clear on ur purpose for this projector like if it's for offic use or home entertainment, also u didn't mention its source like dth or fire tv stick etc... since u have not i'll go with a general review for purposes... IT'S GOING TO BE A VERY DETAILED REVIEW SO GUYS WITH OUT PATIENCE CAN RUN TO THE END AT ONCE...!!!I too had a similar confusion based on competition for egate i9 from uc 68 & 46... Let me tell u what helped me decide...First n foremost egate is an Indian company unlike uc which is a common Chinese product with a namesake brand UC (confirmed it with my friend in China)... Hence service n general trust is more on egate than competition...Secondly, from fellow customers, I've learnt that egate is brighter than the rest two...Thirdly, the images are sharp and there's no blur on text on egate compared to the other two... Just learn to adjust the keystone properly...Fourth, the length of the power cord is longer in egate...Fifth, it's got a lens cover to close the lens when not in use... The others don't have it...Now in general I've not used the other two but the input of data for the other two are from their users, so I'm gonna tell u wat I've done n wat else u can do with egate...I've placed it at a length of 15 feet from the screen n it gives awesome display... Connect a 2.1 /5.1 home speaker system if u r trying for home theatre effect but the inbuilt speaker is good enuf at 2/3 feet projection from the end of ur bed with kids sleeping around...I've connected my SECOND FIRE TV Stick, with it so it connects to Wi-Fi for movies n serials n mirroring is done by it for playing from mobiles n game too like cod n pubg n FF... Also u have connectivity for laptop n pendrive etc...U get a remote which functions well along with it...MOST IMPORTANTLY, U CAN CEILING MOUNT IT OR TRIPOD IT TOO WHICH THE OTHER TWO CANT... BUT remember if u r ceiling mounting it u need to flip the display by 180° in the settings coz u would mountbit upside down as the option is provided under the projector but for tripod it's not necessary...Also u can place the projector behind the screen LIKE AN ACTUAL THEATRE IF U R USING A CLOTH SCREEN LIKE ME N CONSTRAINT OF SPACE, BUT REMEMBER TO FLIP THE IMAGE FROM RIGHT TO LEFT IN SETTINGS AS THE PROJECTOR IS BEHIND THE SCREEN N U NEED TO GET A 90° FLIPPED IMAGE FROM BEHIND...so I guess it's the 3d part that made ur decision murky, wat I would love to say for that is I've a Samsung 3d enabled smart tv n I've seen the output of these kind of cheap 3d devices too, since its a low cost projector 3d effects are going to give u a headache coz of pixelation better to opt for a TV if 3d is a priority, as in TV the 3d effects r awesome... But nowadays u can install an APP IN ANY DEVICE to watch 3d movies or better download a 3d movie in pendrive n play it n watch it with ur 3d glasses... My friends do it but I DON'T...VERDICT : ""BEST PROJECTOR IN MARKET IN MY OPINION FOR THE PRICE AND HOME ENTERTAINMENT PURPOSE""NOTE : FOR AMAZON PRIME N NETFLIX USERS, IF U R USING A 2.1 AUDIO OUTPUT SOMETIMES U MIGHT NOT GET AUDIO SO DONT GET WORRIED N ITS NOTHING WRONG WITH THE PROJECTOR ITS JUST THAT THE LATEST MOVIES ARE MADE WITH DOLBY 5.1 SOUND SO JUST USE THE ON SCREEN SETTING IN THE VIDEO TO NAVIGATE TO SOUND N CHOOSE STEREO FROM THE DEFAULT DOLBY OPTION & VOILA U R DONE...!!!HOPE IT HELPS, PING ME FOR ANY DOUBTS...HIT LIKE, IF MY REVIEW WAS USEFUL...!!!,As per money it's bestBut if you are fan of pictures qualityThink about budget",0.04305114,2.3251992361531544
701,880,3.8539388,Noise ColorFit Pro 2 Full Touch Control Smart Watch with 35g Weight & Upgraded LCD Display (Deep Wine),https://m.media-amazon.com/images/I/41zs4v3adaL._SX300_SY300_QL70_ML2_.jpg,https://www.amazon.in/Noise-Colorfit-Pro-Control-Cloudbased/dp/B08HV25BBQ/ref=sr_1_220?qid=1672895814&s=electronics&sr=1-220,1499.0,4.0,"92,588","nice product,Great watch,Ok ok,Nice 👍,Thik thak,Avarage,Smart watch,They can improve more","I really like this product. Gifted to my sister, and she likes it,Great ⌚,Good product,Nice 👍,Thik hai,In this price range it's ok product,Color so nice..I loved it,Need some more features:(",0.032085896,2.3251976380290675
489,1165,3.8445718,"iBELL SEK170BM Premium Electric Kettle, 1.7 Litre, Stainless Steel with Coating,1500W Auto Cut-Off, Silver with Black",https://m.media-amazon.com/images/W/WEBP_402378-T1/images/I/41VOCgvMKJL._SX300_SY300_QL70_FMwebp_.jpg,https://www.amazon.in/SEK170L-Premium-Stainless-Electric-Cut-Off/dp/B07SYYVP69/ref=sr_1_460?qid=1672923615&s=kitchen&sr=1-460,809.0,3.9,710,"Good product,The product is amazing,Super product 👍,Tuta dhakkn,Good product at reasonable price,Time saving,Best product,Product look goods and easy to handle.","Cord length shoul may be longer,The product quality is good.,Very nice Mai istemal kiya hoo kaphi fast obala raha h,Tuta dhakan,Good size kettle. Nice looking. However, on first use which was for testing purpose, there was cable burning smell, though nothing as such happened. May be due to first time use, it was trying to adjust heat.,Value for money,Nice product,The cord length is well enough and easy to clean the kettle.",0.046120785,2.3251913936981725
1343,751,3.83579,Campfire Spring Chef Prolix Instant Portable Water Heater Geyser 1Ltr. for Use Home Stainless Steel Baking Rack | Restaurant | Office | Labs | Clinics | Saloon | with Installation Kit (With MCB),https://m.media-amazon.com/images/W/WEBP_402378-T1/images/I/41hoHTbN5rL._SX300_SY300_QL70_FMwebp_.jpg,https://www.amazon.in/Spring-Chef-Stainless-Restaurant-Installation/dp/B0BP89YBC1/ref=sr_1_419?qid=1672923613&s=kitchen&sr=1-419,1499.0,4.7,"2,591","Felt very useful 👌 but cable is short,Good in portable series of Geyser,Awesome product,Good quality,Product okay but no bill receive,Wrong Reviews uploaded for this product.,Good Product","I like instant heating, I didn't get warranty card, I am using the product in bathroom for bathing purpose. Null from where the hot water comes should be lengthened,quality is good,I like this small or instant geyser. Awesome product.,Best sellers,Product ok no bill receive no extra screw not receive light red and green same time working suddenly heat working okay very well,The product is Portable Instant Heater and all of the 25000+ reviews are of Magnetic Spoon. Amazon team should check for this issue.,Best one usefulin weather season value of money 💰 💰 💰 💰 💰 💰 💰 💰 💰 💰 💰",0.05908106,2.3251064239522217
186,475,3.8269472,Orpat OEH-1260 2000-Watt Fan Heater (Grey),https://m.media-amazon.com/images/W/WEBP_402378-T1/images/I/41DwZuxPCaL._SY300_SX300_QL70_FMwebp_.jpg,https://www.amazon.in/Orpat-OEH-1260-2000-Watt-Heater-Grey/dp/B00O24PUO6/ref=sr_1_24?qid=1672923591&s=kitchen&sr=1-24,1464.0,4.1,"14,120","Best in this range,Product is gud but shipped damaged product but new 1 is gud,Good but should be more better from company,Average product,Does it's job well,Good product,Working this product very smoothly.,Very good much 🙏🙏","This is best heater in this range. Only  You need 16amp socket to use this.,Product is gud to use n easy to handle but it was damaged from the joint as it seems it was opened and/or repaired, also it not in the plastic wrapper in the company box...Yesterday i.e. the next day on 28.12.22, I received d replaced product by d seller n it was well n neatly packed n working quite well.. so I reviewed the earlier rating from 3 star to 5 star...👍,Awesome product, but the packing was worst,very disappointed from Amazon, the box was broken &some scratches also,,This is sufficient for one room use, especially for baby in winter, it's very good at heating the room. Worth of money.,God product,I used this product since January 2022 and now this device working smoothly and very easy.,Lu",0.072176605,2.3250389621852112
645,891,3.8501399,"iBELL Castor CTEK15L Premium 1.5 Litre Stainless Steel Electric Kettle,1500W Auto Cut-Off Feature,Silver",https://m.media-amazon.com/images/I/41VG2A4BrbL._SX300_SY300_QL70_FMwebp_.jpg,https://www.amazon.in/CTEK15L-Premium-Stainless-Electric-Cut-Off/dp/B08C7TYHPB/ref=sr_1_278?qid=1672923606&s=kitchen&sr=1-278,664.0,4.1,925,"It’s a good product in this price.,Nice product,It's very good,Good for use,Velue for money product,Good product,Value for money purchase,It is worthy","It’s a good product and I’m using it since 1 week and it’s performing well,I like the product but the code is small,It's good and easy to use .  Full Paisa wasul hai but cord thoda sa aur bada hona chahiye tha.,Good for hot water in minutes, But it has 2 pin connector .,Velue for money product,Nice product,Good product, fast delivery and ease of use make this a good value for money purchase.,This is good",0.037328724,2.3250154297134897
729,532,3.840679,"DIGITEK® (DTR 260 GT) Gorilla Tripod/Mini 33 cm (13 Inch) Tripod for Mobile Phone with Phone Mount & Remote, Flexible Gorilla Stand for DSLR & Action Cameras",https://m.media-amazon.com/images/W/WEBP_402378-T1/images/I/41jOKzw6-EL._SX300_SY300_QL70_FMwebp_.jpg,https://www.amazon.in/DIGITEK%C2%AE-DTR-260-GT-Flexible/dp/B08LPJZSSW/ref=sr_1_59?qid=1672902997&s=computers&sr=1-59,399.0,3.9,"21,372","Fantastic Cute Tripod, **Detailed Review**,Worth it purchase...,Good,Good But Could Be More Better.,Camera / phone holder is not stable  🛑 NOT VALUE FOR 💸💰,Good tripod for mobiles, cheap and beginner friendly.,Very good,Satisfactory","Review written on 09-12-2022It is a nice little tripod for your Phone / mini camera or Gopro. It has Rubber grips, which makes it anti Slip on flat surfaces and feels sturdy in your hand.Here are few Pros and Cons u should know before buying.● PROS▪︎Light weight and easy to assemble.▪︎Very Good for small devices.▪︎Stability is superb.▪︎Comes with Bluetooth remote.▪︎Quality of Rubber and Plastic is great● CONS▪︎Size is quite small, it looks little bigger in the images shown.▪︎ Not at all Suitable for Big DSLR cameras or video cameras.▪︎ I think that the rotaion of the balls can become loose after several months of use. I'LL Update here.●Final Verdict : For the price of ₹400, It is a good product as it is quite useful when you vlog or want to take group photos. It will easily carry your Mobile phones and small cameras but DONT EVEN think of mounting your professional camera on it, it is very small compared to big cameras.Go for it!! It's a great product.,I basicly purchased it to record timeplace video but when I recieved it I was surprised because it was soo good at a less and affordable price but I gave it 4 stars because of the Bluetooth remote as it was unable to click photos and i even changed the battery but it didnot worked,Product is very good as compare to the price.Personal Opinion : A little bit quality of the material with a bit more size could have been improved.,Good But Could Be More Better.Can't Take Mobile WeightNeed To Adjust Stand Every Time For Single Click.,,This tripod is a good purchase. Pretty standard quality, i must say. Bluetooth remote also works perfectly. Not very suitable for hefty dslr cameras. Good for mobile phones and vlogging.,I m use this product from 1.5 year no complain,Learning needed",0.051450435,2.3249875744014026
